CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
51565,Male,18.0,17,39.0
51566,Female,31.0,40,100.0
51567,Male,32.0,44$,78.0
51568,Male,26.0,33,58.0
51569,Female,61.0,33,17.0
51570,Male,32.0,16,73.0
51571,Male,57.0,44,69.0
51572,Female,40.0,32,63.0
51573,Male,46.0,18,54.0
51574,Female,34.0,25,63.0
51575,Male,34.0,19,40.0
51576,Male,46.0,32,38.0
51577,Male,34.0,19,49.0
51578,Male,37.0,15,80.0
51579,Male,44.0,15,64.0
51580,Male,19.0,37,47.0
51581,Male,31.0,98,50.0
51582,Male,18.0,26,65.0
51583,Male,25.0,35,47.0
51584,Female,26.0,95,62.0
51585,Female,42.0,28,49.0
51586,Female,52.0,30,30.0
51587,Female,60.0,134,75.0
51588,Male,30.0,37,74.0
51589,Male,55.0,54,61.0
51590,Male,34.0,75,73.0
51591,Male,34.0,,75.0
51592,Female,26.0,60,74.0
51593,Male,29.0,26,15.0
51594,Male,49.0,150,58.0
51595, Male,26.0,22,45.0
51596,Female,32.0,20,75.0
51597,Male,33.0,30,77.0
51598,Female,34.0,121,76.0
51599,Female,18.0,18,33.0
51600,Female,39.0,20,40.0
51601,Male,37.0,44,48.0
51602,Female,39.0,21,45.0
51603,Male,23.0,69,58.0
51604,Female,43.0,15.0,31.0
51605,Male,52.0,15,35.0
51606,Female,63.0,21,51.0
51607,Male,38.0,23,63.0
51608,Male,36.0,18,44.0
51609,Female,33.0,25,30.0
51610,Male,38.0,45,60.0
51611,FEMALE,39.0,60$,64.0
51612,Male,40.0,28,54.0
51613,Female,46.0,71,44.0
51614,Female,22.0,42,40.0
51615,Female,45.0,20,67.0
51616,Female,44.0,53,84.0
51617,Female,22.0,18,37.0
51618,Male,47.0,150,63.0
51619,Male,35.0,200,65.0
51620,Female,27.0,70,62.0
51621,Male,58.0,15,26.0
51622,Male,48.0,29,31.0
51623, Female,38.0,28,
51624,Female,45.0,31,94.0
51625,Male,59.0,74,
51626,Male,41.0,26,41.0
51627,Male,34.0,19,45.0
51628,Female,23.0,78,59.0
51629,Female,32.0,28,56.0
51630,Female,43.0,22,50.0
51631,Female,55.0,18,79.0
51632,Male,34.0,24,70.0
51633,Male,38.0,90,69.0
51634,Male,45.0,48,53.0
51635, Female,48.0,24,32.0
51636,Female,18.0,65,67.0
51637,MALE,25.0,44,61.0
51638,Male,29.0,34,56.0
51639,Male,29.0,23,68.0
51640,Male,39.0,97,56.0
51641,Female,53.0,37,31.0
51642,Male,24.0,23,69.0
51643,Male,57.0,43,55.0
51644,Male,26.0,32,59.0
51645, Female,53.0,19,46.0
51646,Female,18.0,61,53.0
51647,Female,32.0,25,86.0
51648,Male,25.0,18,59.0
51649,Female,42.0,28,57.0
51650,M,49.0,37,29.0
51651,Male,18.0,22,34.0
51652,Male,44.0,64,62.0
51653,Male,32.0,71,89.0
51654,Female,30.0,27,53.0
51655,Female,39.0,21,61.0
51656,Male,62.0,22,39.0
51657,Male,28.0,15,75.0
51658,Male,42.0,55,88.0
51659,Male,37.0,15,54.0
51660,Male,18.0,42,19.0
51661,Female,43.0,25,47.0
51662,Female,39.0,20,43.0
51663,Male,37.0,20,69.0
51664,Female,,15,52.0
51665,Female,18.0,18,36.0
51666,Male,51.0,38,28.0
51667,F,25.0,58,60.0
51668,Male,61.0,25,35.0
51669,Male,37.0,29,50.0
51670,Female,39.0,48,64.0
51671,Male,53.0,28,32.0
51672,Female,43.0,49,80.0
51673,Female,23.0,19$,27.0
51674,Female,21.0,59,51.0
51675,Male,27.0,26,78.0
51676,Male,20.0,93,91.0
51677,Female,39.0,26,100.0
51678,Male,36.0,46,83.0
51679,Male,31.0,29,81.0
51680,Male,59.0,16,29.0
51681,Male,31.0,27,47.0
51682,Female,59.0,58.0,41.0
51683,Female,50.0,57,56.0
51684,Female,32.0,23,63.0
51685,Female,47.0,78,38.0
51686,Female,18.0,64,63.0
51687,Male,37.0,39,59.0
51688,Male,47.0,21,49.0
51689,Male,28.0,23,66.0
51690,Female,43.0,32,64.0
51691,Female,70.0,23,54.0
51692,Male,31.0,29,69.0
51693,Female,68.0,17,34.0
51694,Male,49.0,63,44.0
51695,Male,25.0,23,36.0
51696,Male,46.0,16,27.0
51697,Male,55.0,37,61.0
51698,Male,51.0,31,47.0
51699,female,42.0,19,52.0
51700,Female,50.0,32,23.0
51701,Female,22.0,15,27.0
51702,Female,40.0,26,68.0
51703,Male,53.0,16,46.0
51704,Male,29.0,96,100.0
51705,Female,30.0,55,79.0
51706,Male,33.0,23,71.0
51707,Female,36.0,46,61.0
51708,Female,34.0,74,79.0
51709,Male,28.0,52,89.0
51710,Female,27.0,31,87.0
51711,Male,60.0,40,44.0
51712,Male,33.0,19,77.0
51713,Female,32.0,27,75.0
51714,Male,33.0,48,83.0
51715,Female,31.0,26,23.0
51716,Male,19.0,32,48.0
51717,Male,56.0,76,48.0
51718,Female,18.0,55,73.0
51719,Female,41.0,15,67.0
51720,Female,34.0,22,76.0
51721,Female ,65.0,20,57.0
51722,Male,44.0,15,43.0
51723,Female,39.0,96,100.0
51724,Male,20.0,31,40.0
51725,Male,44.0,33,67.0
51726,Male,52.0,41,54.0
51727,Female,48.0,26,33.0
51728,Male,35.0,16,66.0
51729,Male,22.0,44,37.0
51730,Male,43.0,82,87.0
51731,Male,42.0,57,88.0
51732,M,34.0,46,37.0
51733,Male,18.0,17,66.0
51734,Male ,57.0,38,33.0
51735,Male,24.0,16,55.0
51736,male,38.0,16,67.0
51737,Male,50.0,56,11.0
51738,Female,29.0,39,66.0
51739,Male,36.0,64,82.0
51740,Male,18.0,27,47.0
51741,Male,32.0,19,55.0
51742,Male,35.0,32,80.0
51743,Male,36.0,15,51.0
51744,Female,46.0,48,42.0
51745,Male,22.0,26,22.0
51746,Male,26.0,50$,70.0
51747,Male,55.0,56,57.0
51748,Male,32.0,17,29.0
51749,Male,34.0,19,47.0
51750,Male,49.0,17,34.0
51751,Male,54.0,29,47.0
51752,Female,37.0,15,63.0
51753,Female,32.0,69,58.0
51754,Male,39.0,77,70.0
51755,Male,60.0,23$,71.0
51756,Male,32.0,17,34.0
51757,Male,43.0,88,72.0
51758,Female,38.0,112,55.0
51759,Male,43.0,26,71.0
51760,Female,50.0,17,36.0
51761,Male,34.0,33,54.0
51762,Male,45.0,27,55.0
51763,Female,42.0,90,85.0
51764,Male,27.0,38,65.0
51765,Male,43.0,22,45.0
51766,Female,46.0,48,77.0
51767,Female,25.0,118,66.0
51768,Male,22.0,30,53.0
51769,Male,20.0,20,52.0
51770,Male,61.0,25,42.0
51771,Female,50.0,24,34.0
51772,Female,46.0,30,18.0
51773,Male,22.0,21,46.0
51774,Male,44.0,25,62.0
51775,Female,18.0,21,48.0
51776,Male,48.0,84,65.0
51777,Male,36.0,17,43.0
51778,Male,41.0,27,65.0
51779,Female,29.0,15,72.0
51780,Male,58.0,20,39.0
51781,Female,18.0,102,51.0
51782,Male,33.0,52,66.0
51783,Female,41.0,31,48.0
51784,Male,43.0,50,63.0
51785,Male,49.0,37,57.0
51786,Female,58.0,38,57.0
51787,Male,30.0,30,63.0
51788,Male,41.0,70,71.0
51789,Male,43.0,22,63.0
51790,Male,30.0,40,39.0
51791,Male,18.0,93,88.0
51792,Female,29.0,37,63.0
51793,Female,19.0,38,36.0
51794,Male,19.0,28,61.0
51795,Female,27.0,61,56.0
51796,Female,33.0,60$,71.0
51797,Male,45.0,17,82.0
51798,Male,21.0,26,91.0
51799,Male,49.0,65,62.0
51800,Female,18.0,21,23.0
51801,Male,36.0,74,58.0
51802,Male,39.0,35,23.0
51803,Male,36.0,19,70.0
51804,Female,35.0,79,62.0
51805,Male,44.0,129.0,87.0
51806,Female,46.0,53,50.0
51807,Male,48.0,18,51.0
51808,Female,49.0,27,54.0
51809,Male,38.0,61,77.0
51810,Female,30.0,52$,66.0
51811,Female,22.0,28.0,9.0
51812,Female,36.0,41.0,70.0
51813,Male,34.0,38,60.0
51814,Male,38.0,30,91.0
51815,Male,27.0,41,64.0
51816,Male,53.0,17,38.0
51817,Female,18.0,28,56.0
51818,Female,21.0,20,38.0
51819,Male,52.0,33,63.0
51820,Female,25.0,138$,78.0
51821,Male,62.0,29,38.0
51822,FEMALE,59.0,65,65.0
51823,Male,31.0,23,80.0
51824,Female,29.0,19,68.0
51825,Female,20.0,23,49.0
51826,Male,61.0,96.0,55.0
51827,Female,33.0,33,70.0
51828,Male,44.0,53,46.0
51829,Female,22.0,21,15.0
51830,Female,18.0,125,53.0
51831,Female,18.0,21.0,50.0
51832,Female,57.0,22,42.0
51833,Male,41.0,44,58.0
51834,Male,44.0,46,52.0
51835,Female,27.0,17,32.0
51836,Female,38.0,17,57.0
51837,Female,49.0,79,44.0
51838,Male,39.0,39,52.0
51839,Male,33.0,19,76.0
51840,Male,31.0,23$,82.0
51841,Male,42.0,39,61.0
51842,Female,30.0,32,91.0
51843,Male,34.0,32,79.0
51844,Female,43.0,104,51.0
51845,Female,31.0,15,78.0
51846,Female,30.0,23,83.0
51847,Male,55.0,37,62.0
51848,Female,33.0,57,63.0
51849,male,39.0,19,57.0
51850,Male,42.0,44,63.0
51851,Male,26.0,62,63.0
51852,Male,30.0,19,51.0
51853,Male,70.0,73,53.0
51854,Male,37.0,31.0,
51855,Male,64.0,34,70.0
51856,Female,29.0,31,
51857,Male,37.0,19,73.0
51858,Male,52.0,125,42.0
51859,Male,18.0,24,29.0
51860,Male,37.0,20,57.0
51861,Female,32.0,17,38.0
51862,Female,46.0,,26.0
51863,Male,38.0,24,76.0
51864,Male,43.0,25,71.0
51865,Female,18.0,21,48.0
51866,Female,58.0,16,14.0
51867,Male,61.0,32$,45.0
51868,Male,38.0,39,74.0
51869,Male,30.0,25,52.0
51870,Male,46.0,55,41.0
51871,Female,18.0,32,
51872,Female,27.0,33,53.0
51873, Female,42.0,96,52.0
51874,Female,52.0,47.0,29.0
51875,Male,30.0,30,47.0
51876,Male,49.0,18,40.0
51877,Female,59.0,133,45.0
51878,Male,37.0,126,90.0
51879,Male,53.0,49,38.0
51880,Female,29.0,52,77.0
51881,Male,56.0,31$,42.0
51882,Male,30.0,25,66.0
51883,Male,29.0,87,60.0
51884,Female,22.0,30,59.0
51885,Male,33.0,116,45.0
51886,Female,22.0,66,48.0
51887,Male,39.0,24,46.0
51888,Female,31.0,16,70.0
51889,Male,18.0,50,25.0
51890,Male,35.0,15,45.0
51891,Female,30.0,17,66.0
51892,Male,46.0,33,47.0
51893,Male,36.0,31,74.0
51894,Male,51.0,43,50.0
51895,Female,34.0,48,79.0
51896,Female,35.0,25,34.0
51897,Male,57.0,16,23.0
51898,Female,30.0,32,50.0
51899,Female,50.0,24,33.0
51900,Female,42.0,16,66.0
51901,Male,41.0,20,74.0
51902,Male,46.0,44,52.0
51903,Male,38.0,20,90.0
51904,Male,18.0,28,49.0
51905,Female,31.0,32,60.0
51906,Male,59.0,15,44.0
51907,Female,18.0,56,77.0
51908,Male,60.0,30,58.0
51909,Male,28.0,15,67.0
51910,Female,18.0,20,49.0
51911,Male,45.0,18,63.0
51912,Female,62.0,40,59.0
51913,Male,56.0,26,66.0
51914,Female,47.0,18,12.0
51915,Male,24.0,25,7.0
51916,Male,28.0,18,47.0
51917,Female,41.0,35,71.0
51918,Female,24.0,16,30.0
51919,Male ,21.0,39,68.0
51920,Female,18.0,71,61.0
51921,Female,30.0,23,73.0
51922,Female,39.0,65,51.0
51923,Male,45.0,47,67.0
51924,Female,34.0,36,82.0
51925,Male,53.0,68,52.0
51926,Female,47.0,45,66.0
51927,male,46.0,20,56.0
51928,Female,48.0,17,56.0
51929,Male,23.0,16,44.0
51930,Female,49.0,30,76.0
51931,Male,20.0,18$,49.0
51932,Female,20.0,29,67.0
51933,Female,20.0,16,55.0
51934,Female,45.0,78,43.0
51935,Female,29.0,18.0,44.0
51936,Male,18.0,25,33.0
51937,Female,34.0,16,78.0
51938,Male,40.0,45,96.0
51939,Female,38.0,45,55.0
51940,Male,29.0,21,86.0
51941,Male,36.0,27,80.0
51942,Male,38.0,47,63.0
51943,Male,45.0,28,77.0
51944,Female,25.0,49,77.0
51945,Female,56.0,20,31.0
51946,Male,25.0,26,46.0
51947,Male ,44.0,32,67.0
51948,Female,31.0,20,51.0
51949,Female,34.0,137,85.0
51950,Male,43.0,20,52.0
51951,Male,36.0,29,24.0
51952,Male,44.0,26,69.0
51953,Male,49.0,17,46.0
51954,Male,53.0,47,45.0
51955,Male,29.0,,84.0
51956,Male,38.0,42,59.0
51957,FEMALE,29.0,62,80.0
51958,Female,30.0,20,54.0
51959,Male,35.0,70,88.0
51960,Male,42.0,37,53.0
51961,Male,46.0,58,48.0
51962,Female,59.0,24,50.0
51963,Male,32.0,31,64.0
51964,Female,29.0,74,71.0
51965,Female ,39.0,23,65.0
51966,Female,22.0,68,67.0
51967,Male,18.0,64,37.0
51968,Male,36.0,,77.0
51969,Male,34.0,16,73.0
51970,Male,30.0,28,88.0
51971,Male,60.0,67,49.0
51972,Female,56.0,17,31.0
51973,Male,24.0,18,29.0
51974,Male,42.0,19,78.0
51975,Female,55.0,15,24.0
51976,Female,33.0,37,78.0
51977,Female,68.0,59,58.0
51978,Male,31.0,29,54.0
51979,Female,32.0,34,75.0
51980,Male,52.0,22,61.0
51981,Female,35.0,37,49.0
51982,M,21.0,32,51.0
51983,Male,44.0,42,65.0
51984,Female,59.0,103,80.0
51985,Male,30.0,20$,50.0
51986,Female,51.0,17,55.0
51987,Female,48.0,17,53.0
51988,Male,37.0,62,45.0
51989,Female,54.0,32,61.0
51990,Male,61.0,56,70.0
51991,Male,40.0,,62.0
51992,Male,32.0,43,35.0
51993,Male,30.0,18,50.0
51994,Male,58.0,102,44.0
51995,Female,18.0,50,63.0
51996,Male,51.0,48$,73.0
51997,Male,29.0,22,65.0
51998,Female,64.0,20,64.0
51999,Male,48.0,17,61.0
52000,Male,21.0,18,27.0
52001,Male,49.0,32,55.0
52002,Female,41.0,23,76.0
52003,Male,41.0,40,65.0
52004,Male,35.0,33,91.0
52005,Male,25.0,29,60.0
52006,MALE,51.0,27,48.0
52007,Female,53.0,61,76.0
52008,Female,61.0,32,55.0
52009,Male,51.0,23,71.0
52010,Female,,77,71.0
52011,Female,18.0,27,57.0
52012,Male,21.0,47,51.0
52013,Male,51.0,56,69.0
52014,Male,48.0,17,80.0
52015,Female,42.0,17,59.0
52016,Female,36.0,45,77.0
52017,Male,35.0,18,62.0
52018,Male,29.0,51,82.0
52019,Male,41.0,30,33.0
52020,Female,21.0,23,48.0
52021,Female,64.0,72,29.0
52022,Female,27.0,70,74.0
52023,Male,44.0,15,26.0
52024,Female,36.0,50,63.0
52025,Female,36.0,66,65.0
52026,Male ,27.0,51,58.0
52027,Female,40.0,19,70.0
52028,Male,46.0,27,66.0
52029,Male,38.0,41,73.0
52030,Female,52.0,23,33.0
52031,Male,50.0,16,56.0
52032,Male,45.0,29,65.0
52033,Female,44.0,27,50.0
52034,Male,20.0,78,58.0
52035,Male,24.0,32,69.0
52036,Male,26.0,58,100.0
52037,Male,32.0,41,57.0
52038,Male,54.0,37,45.0
52039,Male,27.0,46,65.0
52040,Female,43.0,34,53.0
52041,Female,52.0,49,38.0
52042,Male,55.0,30,48.0
52043,Female,20.0,22,48.0
52044,Male,36.0,16,71.0
52045,Male,18.0,68,49.0
52046,Male,50.0,28,33.0
52047,Female,31.0,23,68.0
52048,Female,30.0,57,59.0
52049,Male,44.0,24,64.0
52050,Female,25.0,37,87.0
52051,Male,44.0,,73.0
52052,Female,32.0,28,55.0
52053,Male,48.0,26,23.0
52054,Male,34.0,19,58.0
52055,Male,30.0,,74.0
52056,Male,55.0,104,60.0
52057,Male,18.0,19,56.0
52058,Male,39.0,31,52.0
52059,Female,21.0,17,24.0
52060,Male,56.0,22,34.0
52061,Female,29.0,36,72.0
52062,Male,47.0,73,46.0
52063,Male,28.0,48,56.0
52064,Male,,39,59.0
52065,Male,41.0,75,76.0
52066,Female,18.0,36,53.0
52067,Male,55.0,41,38.0
52068,Male,48.0,19,17.0
52069,Female,31.0,19,85.0
52070,Male,40.0,32,51.0
52071, Male,47.0,31,50.0
52072,Female,32.0,60,72.0
52073,Female,31.0,25,86.0
52074,Male,32.0,41,51.0
52075,Male,44.0,113,78.0
52076,Female,18.0,23,40.0
52077,female,36.0,35,47.0
52078,Male,26.0,70,68.0
52079,Male,26.0,39,71.0
52080,Female,40.0,60,62.0
52081,M,27.0,80,57.0
52082,Male,18.0,27,52.0
52083,Female,43.0,18,63.0
52084,Female,43.0,21,72.0
52085,Female,45.0,32,62.0
52086,Female,45.0,15,82.0
52087,Male,24.0,108,71.0
52088,Female,58.0,15,48.0
52089,Male,22.0,26$,38.0
52090,Female,18.0,18,44.0
52091,Female,45.0,50,58.0
52092,Female,52.0,41,64.0
52093,Male,20.0,38,42.0
52094,Female,46.0,61,64.0
52095,Male,42.0,17,42.0
52096,Female,33.0,19,83.0
52097,Female,41.0,60,76.0
52098,Female,33.0,26,42.0
52099,Male,24.0,,
52100,Female,51.0,18,71.0
52101,Female,35.0,17,64.0
52102,Female,65.0,55,29.0
52103,Male,19.0,16,37.0
52104,Female,27.0,43,61.0
52105,Male,31.0,20,72.0
52106,Female,42.0,19,69.0
52107,Female,55.0,68,59.0
52108,Female,31.0,54,66.0
52109,Male,22.0,24,38.0
52110,Female,33.0,18,61.0
52111,Male,34.0,31,83.0
52112,Female,27.0,22$,67.0
52113,Male,33.0,21,80.0
52114,Female,42.0,17,63.0
52115,Female ,47.0,22,44.0
52116,Male,36.0,22,73.0
52117,Male,32.0,27,52.0
52118,Female,25.0,30,76.0
52119,Male,39.0,22,79.0
52120,Female,30.0,103,63.0
52121,Female,64.0,109,43.0
52122,Female,37.0,63,52.0
52123,Female,18.0,70,57.0
52124,Female,37.0,15$,67.0
52125,Female,25.0,19,60.0
52126,Male,20.0,96,88.0
52127,Female ,57.0,15,41.0
52128,male,18.0,22,57.0
52129,Male,50.0,23,61.0
52130,Male,52.0,43,46.0
52131,Male,50.0,51,65.0
52132,Female,53.0,17,14.0
52133,Male,49.0,29,63.0
52134,Female,37.0,87,30.0
52135,Male,46.0,57,
52136,Male,41.0,17,52.0
52137,Male,18.0,46,47.0
52138,Male,26.0,16,85.0
52139,Male,20.0,16,41.0
52140,Female,34.0,145,87.0
52141,Female,29.0,55,74.0
52142,Male,36.0,41,79.0
52143,Female,61.0,15,53.0
52144,Male,18.0,30,48.0
52145, Female,46.0,22,58.0
52146,Male,45.0,17,53.0
52147,Female,49.0,47,48.0
52148,Male,25.0,25,76.0
52149,Female,26.0,78,54.0
52150,Male,39.0,57,79.0
52151,Female,27.0,88,45.0
52152,Male,26.0,34,42.0
52153,Female,27.0,50,46.0
52154,Female,65.0,15,59.0
52155,Male,32.0,19$,69.0
52156,Male,26.0,26,67.0
52157,Male,33.0,35,77.0
52158,Male,48.0,38,39.0
52159,Male,18.0,62,42.0
52160,Male,28.0,16,43.0
52161,Female,18.0,51,29.0
52162,Male,42.0,19,70.0
52163,Female,28.0,21,61.0
52164,Male,45.0,42,61.0
52165,Male,35.0,23.0,45.0
52166,Male,44.0,51,79.0
52167,Female,48.0,101,51.0
52168,Male,34.0,30,82.0
52169,Male,26.0,16,49.0
52170,Female,26.0,78,62.0
52171,Male,42.0,62,56.0
52172,Female,51.0,36,47.0
52173,Male,22.0,29,24.0
52174,Female,56.0,24,46.0
52175,Male,22.0,24,61.0
52176,Male,18.0,22,57.0
52177,Female,52.0,80,68.0
52178,Female,39.0,23,71.0
52179,Female,36.0,64,91.0
52180,female,24.0,26,54.0
52181,Female,,15,70.0
52182,Male,22.0,41,63.0
52183,Male,31.0,18,77.0
52184,Male,25.0,31,64.0
52185,Male,40.0,16,71.0
52186,Male,70.0,37,28.0
52187,Male,43.0,49,58.0
52188,Female,64.0,26,61.0
52189,Male,30.0,21,61.0
52190,Male,18.0,21,26.0
52191,Male,35.0,39,55.0
52192,Male,46.0,28,29.0
52193,Male,52.0,87,62.0
52194,Male,18.0,73,61.0
52195,Male,33.0,39,80.0
52196,MALE,35.0,30,44.0
52197,Male,27.0,27,64.0
52198,Male,18.0,150,41.0
52199,Male,30.0,93,78.0
52200,Female,30.0,32,81.0
52201,Male,18.0,36,50.0
52202,Male,24.0,22,75.0
52203,Male,18.0,15,29.0
52204,Male,49.0,15,43.0
52205,Male,20.0,51,40.0
52206,Female,35.0,39,96.0
52207,Female,35.0,25,66.0
52208,Female,28.0,30,45.0
52209,Male,39.0,64,77.0
52210,Male,45.0,28,81.0
52211,Male,42.0,47.0,80.0
52212,Male,38.0,24,72.0
52213,Female,25.0,21,59.0
52214,Female,44.0,20,55.0
52215,Female,24.0,30,43.0
52216,Male ,41.0,35.0,87.0
52217,Male,31.0,72,62.0
52218,Male,,56,48.0
52219,Male,47.0,15,33.0
52220,Male,32.0,73,68.0
52221,Female,55.0,39,38.0
52222,Male,40.0,23,54.0
52223,Male,23.0,51,65.0
52224,Male,36.0,16,37.0
52225,Female,45.0,16,59.0
52226,Female,60.0,37,42.0
52227,Female,54.0,17,9.0
52228,Male,53.0,42,48.0
52229,Female,49.0,22,51.0
52230,Female,32.0,96,74.0
52231,Male,38.0,59,61.0
52232,Male,28.0,,53.0
52233,Female,34.0,26,39.0
52234,Male,48.0,74,59.0
52235,Male,18.0,18,28.0
52236,Female,35.0,55,97.0
52237,Female,58.0,100,89.0
52238,Male,40.0,34,83.0
52239,Female,36.0,27,97.0
52240,Male,44.0,74,79.0
52241,male,30.0,20$,76.0
52242,Female,39.0,82.0,55.0
52243,Male,49.0,31,69.0
52244,Female,53.0,22,35.0
52245,Female,53.0,57,44.0
52246,Male,49.0,57,56.0
52247,Male,28.0,61.0,63.0
52248,Male,23.0,31,26.0
52249,Male,22.0,65,47.0
52250,Male,37.0,63,74.0
52251,Female,52.0,50,43.0
52252,Male,34.0,68,70.0
52253,Male,31.0,15,57.0
52254,Female,34.0,24,44.0
52255,Female,21.0,53,47.0
52256,Male,57.0,24,53.0
52257,Male,32.0,34$,51.0
52258,Male,23.0,36,29.0
52259,Male,30.0,21,55.0
52260,Male,46.0,20,33.0
52261,Male,24.0,18,54.0
52262,Female,32.0,23,55.0
52263,Female,42.0,22,49.0
52264,Female,32.0,40,73.0
52265,Male,33.0,27,47.0
52266,Male,39.0,22.0,58.0
52267,Male,38.0,38,79.0
52268,Male,38.0,31,77.0
52269,Female,47.0,19$,41.0
52270,Male,49.0,22,45.0
52271,Male,33.0,15,66.0
52272,Male,47.0,21,39.0
52273,Male,40.0,28,57.0
52274,Male,28.0,22,62.0
52275,Male,32.0,35,74.0
52276,Female,41.0,29,54.0
52277,Female,37.0,18,62.0
52278,Male,48.0,15,16.0
52279,Male,36.0,41,54.0
52280,Male,60.0,72,47.0
52281,Female,18.0,19,41.0
52282,Male,41.0,39,73.0
52283,Female,25.0,20,26.0
52284,Female,53.0,38,35.0
52285,Male,30.0,34,55.0
52286,Male,95.0,41,42.0
52287,Male,25.0,16,43.0
52288,Male,24.0,20,62.0
52289,Female,38.0,70,44.0
52290,Female,28.0,21.0,58.0
52291,Female,45.0,18,54.0
52292,Female,55.0,18,41.0
52293,Female,28.0,23,52.0
52294,Male,47.0,103,54.0
52295,Female,,20,36.0
52296,Female,44.0,15,62.0
52297,Male,48.0,27,49.0
52298,Male,20.0,25,53.0
52299,Male,67.0,34,61.0
52300,Male,55.0,36,17.0
52301,Male,40.0,74,95.0
52302,Female,30.0,84,58.0
52303,Male,40.0,15.0,88.0
52304,Female,27.0,101,80.0
52305,Female,44.0,16$,54.0
52306,Male,25.0,43,31.0
52307,Male,18.0,16,75.0
52308,Male,41.0,75,96.0
52309,Female,40.0,56,67.0
52310,Female,49.0,65,54.0
52311,Female,42.0,59,77.0
52312,Female,29.0,17,69.0
52313,Male,32.0,61,60.0
52314,Female,29.0,79,72.0
52315,Female,41.0,76,64.0
52316,Male,60.0,25,38.0
52317,Male,51.0,19,53.0
52318,Male,21.0,24,38.0
52319,Female,45.0,15,78.0
52320,Female,44.0,16,52.0
52321,Male,28.0,27,73.0
52322,Male ,33.0,25,41.0
52323,Male ,35.0,35,59.0
52324,Male,27.0,18.0,50.0
52325,Female,33.0,20,67.0
52326,Female,39.0,21,94.0
52327,M,48.0,22,47.0
52328,Male,29.0,33,68.0
52329,Female,22.0,20,32.0
52330,M,41.0,24.0,59.0
52331,Female,38.0,24,67.0
52332,Female,70.0,37,22.0
52333,Female,31.0,39,79.0
52334,Male,34.0,55,77.0
52335,Female,42.0,22,49.0
52336,Female,24.0,19,57.0
52337,Male,39.0,41,69.0
52338,Female,46.0,39,47.0
52339,Male,37.0,16,58.0
52340,Male,47.0,44,25.0
52341,Male,56.0,55.0,52.0
52342,Male,47.0,15,55.0
52343,Female,29.0,55,97.0
52344,Female,18.0,34,38.0
52345,Male,32.0,34,65.0
52346,Female,32.0,61,42.0
52347,Female,37.0,111,100.0
52348,Male,36.0,19$,65.0
52349,Male,44.0,62,
52350,Female,47.0,46,40.0
52351,Female,44.0,23,61.0
52352,Male,44.0,60,59.0
52353,Male,34.0,15,70.0
52354,Male,30.0,18,59.0
52355,Female,22.0,16,51.0
52356,Male,18.0,109,55.0
52357,Female,28.0,29$,60.0
52358,Male,43.0,18,62.0
52359,Female,39.0,16$,38.0
52360,Female,31.0,15,55.0
52361,Female,40.0,15,55.0
52362,Female ,67.0,41,41.0
52363,Female,21.0,60,41.0
52364,Male,46.0,81$,69.0
52365,Male,45.0,54,70.0
52366,Male,38.0,41,58.0
52367,Male,23.0,51,50.0
52368,Male,32.0,52,43.0
52369,Male,49.0,25,58.0
52370,Female,18.0,41,47.0
52371,Male,63.0,19,23.0
52372,F,45.0,50,75.0
52373,Male,34.0,24,58.0
52374,M,18.0,44,71.0
52375,Male,42.0,17,66.0
52376,Male,30.0,37,62.0
52377,Female,51.0,19,45.0
52378,Female,27.0,19,57.0
52379,Female,19.0,30,45.0
52380,Female,21.0,34,49.0
52381,Female,50.0,17,41.0
52382,Male,45.0,101,82.0
52383,Male,30.0,31,70.0
52384,Male,,97,61.0
52385,Female,61.0,21,36.0
52386,MALE,42.0,28,50.0
52387, Male,46.0,35,68.0
52388,Female,38.0,69,87.0
52389,Male,18.0,34,23.0
52390,Male,33.0,17,65.0
52391,Female,34.0,46.0,66.0
52392,Female,28.0,60,66.0
52393,Female,40.0,19,59.0
52394,Male,26.0,35.0,79.0
52395,female,35.0,70,67.0
52396,Female,36.0,108,89.0
52397,Female,57.0,31,56.0
52398,Female,25.0,38,67.0
52399,Male,18.0,33,41.0
52400,Male,53.0,20,59.0
52401,Male,20.0,33,52.0
52402,Male,25.0,72,64.0
52403,Male,37.0,42,72.0
52404,Female,31.0,41,41.0
52405,Female,18.0,119,49.0
52406,Female,30.0,42,64.0
52407,Male,33.0,40,74.0
52408,Male,36.0,40,
52409,Female,22.0,22,66.0
52410,F,46.0,87,57.0
52411,Male,59.0,25,50.0
52412,Male,24.0,18,40.0
52413,Male,43.0,29.0,58.0
52414,Male,35.0,23$,77.0
52415,Female,18.0,15,54.0
52416,Male,40.0,29,46.0
52417,Female,31.0,15,77.0
52418,Female ,58.0,36,68.0
52419,Female,42.0,18,79.0
52420,Male,33.0,15,35.0
52421,Female,61.0,34,42.0
52422,Male,33.0,29,63.0
52423,Female,30.0,30,60.0
52424,Male ,31.0,76,57.0
52425,Male,27.0,19,67.0
52426,Male,29.0,41,49.0
52427,Female,28.0,150,97.0
52428,Female,22.0,38,54.0
52429,Male,39.0,44,51.0
52430,Female,21.0,36,47.0
52431,Female,42.0,24,39.0
52432,Male,33.0,111,77.0
52433,Female,38.0,22,64.0
52434,Female,36.0,72,59.0
52435,Female,25.0,30,60.0
